Global Company Key,Company Name,Row Number,Page Number,Filing Date,Doctype
6266,Johnson & Johnson,3,24,01/01/2022,Annual Report
6266,Johnson & Johnson,4,24,01/02/2021,Annual Report
6266,Johnson & Johnson,5,24,01/02/2021,Annual Report
6266,Johnson & Johnson,6,24,12/28/2019,Annual Report
6266,Johnson & Johnson,7,24,12/29/2018,Annual Report
6266,Johnson & Johnson,8,24,12/30/2017,Annual Report
6266,Johnson & Johnson,9,24,12/31/2016,Annual Report
6266,Johnson & Johnson,10,24,01/02/2016,Annual Report
6266,Johnson & Johnson,1,25,12/30/2023,Annual Report
6266,Johnson & Johnson,2,25,12/31/2022,Annual Report
6266,Johnson & Johnson,3,25,01/01/2022,Annual Report
6266,Johnson & Johnson,4,25,01/02/2021,Annual Report
6266,Johnson & Johnson,5,25,01/02/2021,Annual Report
6266,Johnson & Johnson,6,25,12/28/2019,Annual Report
6266,Johnson & Johnson,7,25,12/29/2018,Annual Report
6266,Johnson & Johnson,8,25,12/30/2017,Annual Report
6266,Johnson & Johnson,9,25,12/31/2016,Annual Report
6266,Johnson & Johnson,10,25,01/02/2016,Annual Report
6375,Kellogg Switchboard & Supply Co.,1,6,12/30/1943,Annual Report
6375,Kellogg Switchboard & Supply Co.,2,6,12/30/1942,Annual Report
6375,Kellogg Switchboard & Supply Co.,3,6,12/30/1941,Annual Report
6375,Kellogg Switchboard & Supply Co.,4,6,12/30/1940,Annual Report
6375,Kellogg Switchboard & Supply Co.,5,6,12/30/1939,Annual Report
6375,Kellogg Switchboard & Supply Co.,6,6,12/30/1938,Annual Report
6375,Kellogg Switchboard & Supply Co.,7,6,12/30/1937,Annual Report
6375,Kellogg Switchboard & Supply Co.,8,6,12/30/1936,Annual Report
6375,Kellogg Switchboard & Supply Co.,9,6,12/30/1935,Annual Report
6375,Kellogg Switchboard & Supply Co.,10,6,12/30/1934,Annual Report
6403,Kerr-McGee Corp.,1,2,12/30/1996,Annual Report
6403,KERR-MCGEE CORP *,2,2,12/30/1995,Annual Report
6403,Kerr-McGee Corp.,3,2,12/30/1995,Annual Report
6403,KERR-MCGEE CORP *,4,2,12/30/1994,Annual Report
6403,Kerr-McGee Corp.,5,2,12/30/1994,Annual Report
6403,Kerr-McGee Corp.,6,2,12/30/1993,Annual Report
6403,Kerr-McGee Corp.,7,2,12/30/1992,Annual Report
6403,Kerr-McGee Corp.,8,2,12/30/1991,Annual Report
6403,Kerr-McGee Corp.,9,2,12/30/1991,Annual Report
6403,Kerr-McGee Corp.,10,2,12/30/1990,Annual Report
6403,Kerr-McGee Corp.,1,3,12/30/1990,Annual Report
6403,Kerr-McGee Corp.,2,3,12/30/1989,Annual Report
6403,Kerr-McGee Corp.,3,3,12/30/1989,Annual Report
6403,Kerr-McGee Corp.,4,3,12/30/1988,Annual Report
6403,Kerr-McGee Corp.,5,3,12/30/1987,Annual Report
6403,Kerr-McGee Corp.,6,3,12/30/1986,Annual Report
6403,Kerr-McGee Corp.,7,3,12/30/1986,Annual Report
6649,"Leggett & Platt, Inc.",1,3,12/30/1976,Annual Report
6649,"Leggett & Platt, Inc.",2,3,12/30/1975,Annual Report
6649,"Leggett & Platt, Inc.",3,3,12/30/1973,Annual Report
6669,Lennar Corp,1,1,11/29/2000,Annual Report
6669,LENNAR CORP *,2,1,12/30/1999,Annual Report
6669,Lennar Corp,3,1,11/29/1999,Annual Report
6669,LENNAR CORP *,4,1,12/30/1998,Annual Report
6669,Lennar Corp,5,1,11/29/1998,Annual Report
6669,Lennar Corp,6,1,11/29/1997,Annual Report
6669,LENNAR CORP *,7,1,12/30/1996,Annual Report
6669,Lennar Corp,8,1,11/29/1996,Annual Report
6796,LONE STAR INDUSTRIES INC,1,2,12/30/1984,Annual Report
6796,"Lone Star Industries, Inc.",2,2,12/30/1984,Annual Report
6796,LONE STAR INDUSTRIES INC,3,2,12/30/1983,Annual Report
6796,LONE STAR INDUSTRIES INC,4,2,12/30/1982,Annual Report
6796,"Lone Star Industries, Inc.",5,2,12/30/1982,Annual Report
6796,"Lone Star Industries, Inc.",6,2,12/30/1981,Annual Report
6796,"Lone Star Industries, Inc.",7,2,12/30/1978,Annual Report
6796,"Lone Star Industries, Inc.",8,2,12/30/1977,Annual Report
6796,"Lone Star Industries, Inc.",9,2,12/30/1976,Annual Report
6796,"Lone Star Industries, Inc.",10,2,12/30/1975,Annual Report
6796,"Lone Star Industries, Inc.",1,3,12/30/1974,Annual Report
6796,"Lone Star Industries, Inc.",2,3,12/30/1972,Annual Report
6796,"Lone Star Industries, Inc.",3,3,12/30/1971,Annual Report
6802,LONGS DRUG STORES CORP *,1,1,12/30/2002,Annual Report
6802,LONGS DRUG STORES CORP *,2,1,12/30/2001,Annual Report
6802,LONGS DRUG STORES CORP *,3,1,12/30/2000,Annual Report
6802,Longs Drug Stores Corp.,4,1,01/26/2000,Annual Report
6802,LONGS DRUG STORES CORP *,5,1,12/30/1999,Annual Report
6802,Longs Drug Stores Corp.,6,1,01/27/1999,Annual Report
6802,LONGS DRUG STORES CORP *,7,1,12/30/1998,Annual Report
6802,Longs Drug Stores Corp.,8,1,01/28/1998,Annual Report
6802,Longs Drug Stores Corp.,9,1,01/29/1997,Annual Report
6802,Longs Drug Stores Corp.,10,1,01/24/1996,Annual Report
7116,Mattel Inc,1,4,12/30/1995,Annual Report
7116,Mattel Inc,2,4,12/30/1994,Annual Report
7116,Mattel Inc,3,4,12/30/1993,Annual Report
7116,Mattel Inc,4,4,12/30/1992,Annual Report
7116,Mattel Inc,5,4,12/30/1991,Annual Report
7116,Mattel Inc,6,4,12/30/1990,Annual Report
7116,Mattel Inc,7,4,12/30/1989,Annual Report
7116,Mattel Inc,8,4,12/30/1988,Annual Report
7116,Mattel Inc,9,4,12/26/1987,Annual Report
7116,Mattel Inc,10,4,12/26/1986,Annual Report
7116,Mattel Inc,1,5,12/26/1986,Annual Report
7116,Mattel Inc,2,5,12/27/1985,Annual Report
7116,Mattel Inc,3,5,12/28/1984,Annual Report
7116,Mattel Inc,4,5,01/30/1981,Annual Report
7116,Mattel Inc,5,5,02/01/1980,Annual Report
7123,Maxtor Corp.,1,1,12/30/2005,10K or Int'l Equivalent
7123,Maxtor Corp.,2,1,12/24/2004,Annual/10K Report
7123,Maxtor Corp.,3,1,12/26/2003,Annual/10K Report
7123,Maxtor Corp.,4,1,12/27/2002,Annual/10K Report
7123,Maxtor Corp.,5,1,12/28/2001,Annual/10K Report
7123,Maxtor Corp.,6,1,12/29/2000,Annual/10K Report
7123,Maxtor Corp.,7,1,12/31/1999,Annual/10K Report
7146,McCormick & Co Inc,1,1,11/29/2017,Annual Report
7146,McCormick & Co Inc,2,1,11/29/2012,Annual Report
7146,McCormick & Co Inc,3,1,11/29/2010,Annual Report
7146,McCormick & Co Inc,4,1,11/29/2009,Annual Report
7146,McCormick & Co Inc,5,1,11/29/2008,Annual Report
7146,McCormick & Co Inc,6,1,11/29/2007,Annual Report
7146,McCormick & Co Inc,7,1,11/29/2006,Annual Report
7146,McCormick & Co Inc,8,1,11/29/2005,Annual Report
7146,McCormick & Co Inc,9,1,11/29/2004,Annual Report
7146,McCormick & Co Inc,10,1,11/29/2003,Annual Report
7146,McCormick & Co Inc,1,2,11/29/2002,Annual Report
7146,McCormick & Co Inc,2,2,11/29/2001,Annual Report
7146,McCormick & Co Inc,3,2,12/31/2000,Annual Report
7146,McCormick & Co Inc,4,2,11/29/2000,Annual Report
7146,McCormick & Co Inc,5,2,12/31/1999,Annual Report
7146,McCormick & Co Inc,6,2,11/29/1999,Annual Report
7146,McCormick & Co Inc,7,2,12/31/1998,Annual Report
7146,McCormick & Co Inc,8,2,11/29/1998,Annual Report
7146,McCormick & Co Inc,9,2,12/31/1997,Annual Report
7146,McCormick & Co Inc,10,2,11/29/1997,Annual Report
7146,McCormick & Co Inc,1,3,11/29/1996,Annual Report
7146,McCormick & Co Inc,2,3,11/29/1996,Annual Report
7146,McCormick & Co Inc,3,3,11/29/1995,Annual Report
7146,McCormick & Co Inc,4,3,11/29/1994,Annual Report
7146,McCormick & Co Inc,5,3,11/29/1993,Annual Report
7146,McCormick & Co Inc,6,3,11/29/1992,Annual Report
7146,"McCormick & Co., Inc.",7,3,11/29/1991,Annual Report
7146,McCormick & Co Inc,8,3,11/29/1991,Annual Report
7146,McCormick & Co Inc,9,3,11/29/1990,Annual Report
7146,McCormick & Co Inc,10,3,11/29/1989,Annual Report
7146,McCormick & Co Inc,1,4,11/29/1987,Annual Report
7146,McCormick & Co Inc,2,4,11/29/1986,Annual Report
7257,Merck & Co Inc,1,1,12/30/2005,Annual Report
7257,Merck & Co Inc,2,1,12/30/2004,Annual Report
7257,Merck & Co Inc,3,1,12/30/2004,Annual Report
7257,"Merck & Co., Inc",4,1,12/30/2002,Annual Report
7257,MERCK & CO INC *,5,1,12/30/2002,Annual Report
7257,Merck & Co Inc,6,1,12/30/2001,Annual Report
7257,MERCK & CO INC *,7,1,12/30/2001,Annual Report
7257,Merck & Co Inc,8,1,12/30/2001,Annual Report
7257,Merck & Co Inc,9,1,12/30/2000,Annual Report
7257,MERCK & CO INC *,10,1,12/30/2000,Annual Report
7257,MERCK & CO INC *,1,2,12/30/2000,Annual Report
7257,Merck & Co Inc,2,2,12/30/1999,Annual Report
7257,MERCK & CO INC *,3,2,12/30/1999,Annual Report
7257,MERCK & CO INC *,4,2,12/30/1999,Annual Report
7257,Merck & Co Inc,5,2,12/30/1998,Annual Report
7257,MERCK & CO INC *,6,2,12/30/1998,Annual Report
7257,"Merck & Co., Inc",7,2,12/30/1997,Annual Report
7257,MERCK & CO INC *,8,2,12/30/1997,Annual Report
7257,Merck & Co Inc,9,2,12/30/1997,Annual Report
7257,"Merck & Co., Inc",10,2,12/30/1996,Annual Report
7257,MERCK & CO INC *,1,3,12/30/1996,Annual Report
7257,Merck & Co Inc,2,3,12/30/1996,Annual Report
7257,"Merck & Co., Inc",3,3,12/30/1995,Annual Report
7257,MERCK & CO INC *,4,3,12/30/1995,Annual Report
7257,MERCK & CO INC *,5,3,12/30/1994,Annual Report
7257,Merck & Co Inc,6,3,12/30/1993,Annual Report
7257,"Merck & Co., Inc",7,3,12/30/1993,Annual Report
7257,Merck & Co Inc,8,3,12/30/1992,Annual Report
7257,Merck & Co Inc,9,3,12/30/1992,Annual Report
7257,Merck & Co Inc,10,3,12/30/1991,Annual Report
7257,"Merck & Co., Inc",1,4,12/30/1991,Annual Report
7257,"Merck & Co., Inc",2,4,12/30/1990,Annual Report
7257,Merck & Co Inc,3,4,12/30/1990,Annual Report
7257,Merck & Co Inc,4,4,12/30/1989,Annual Report
7257,Merck & Co Inc,5,4,12/30/1988,Annual Report
7257,"Merck & Co., Inc",6,4,12/30/1987,Annual Report
7257,Merck & Co Inc,7,4,12/30/1987,Annual Report
7257,Merck & Co Inc,8,4,12/30/1986,Annual Report
7257,"Merck & Co., Inc",9,4,12/30/1985,Annual Report
7257,"Merck & Co., Inc",10,4,12/30/1981,Annual Report
7257,"Merck & Co., Inc",1,5,12/30/1980,Annual Report
7257,"Merck & Co., Inc",2,5,12/30/1978,Annual Report
7257,"Merck & Co., Inc.",3,5,12/30/1975,Annual Report
7257,"Merck & Co., Inc.",4,5,12/30/1974,Annual Report
7257,"Merck & Co., Inc.",5,5,12/30/1973,Annual Report
7257,"Merck & Co., Inc.",6,5,12/30/1972,Annual Report
7257,"Merck & Co., Inc.",7,5,12/30/1971,Annual Report
7257,"Merck & Co., Inc.",8,5,12/30/1970,Annual Report
7257,"Merck & Co., Inc.",9,5,12/30/1968,Annual Report
7257,"Merck & Co., Inc.",10,5,12/30/1967,Annual Report
7257,"Merck & Co., Inc.",1,6,12/30/1966,Annual Report
7257,"Merck & Co., Inc.",2,6,12/30/1965,Annual Report
7257,"Merck & Co., Inc.",3,6,12/30/1964,Annual Report
7257,"Merck & Co., Inc.",4,6,12/30/1963,Annual Report
7257,"Merck & Co., Inc.",5,6,12/30/1962,Annual Report
7257,"Merck & Co., Inc.",6,6,12/30/1961,Annual Report
7257,"Merck & Co., Inc.",7,6,12/30/1960,Annual Report
7257,"Merck & Co., Inc.",8,6,12/30/1959,Annual Report
7257,"Merck & Co., Inc.",9,6,12/30/1958,Annual Report
7257,"Merck & Co., Inc.",10,6,12/30/1957,Annual Report
7257,"Merck & Co., Inc.",1,7,12/30/1956,Annual Report
7257,"Merck & Co., Inc.",2,7,12/30/1955,Annual Report
7257,"Merck & Co., Inc.",3,7,12/30/1954,Annual Report
7257,"Merck & Co., Inc.",4,7,12/30/1953,Annual Report
7257,"Merck & Co., Inc.",5,7,12/30/1952,Annual Report
7257,"Merck & Co., Inc.",6,7,12/30/1951,Annual Report
7257,"Merck & Co., Inc.",7,7,12/30/1950,Annual Report
7257,"Merck & Co., Inc.",8,7,12/30/1949,Annual Report
7257,"Merck & Co., Inc.",9,7,12/30/1948,Annual Report
7257,"Merck & Co., Inc.",10,7,12/30/1947,Annual Report
7257,"Merck & Co., Inc.",1,8,12/30/1946,Annual Report
7257,"Merck & Co., Inc.",2,8,12/30/1945,Annual Report
7257,"Merck & Co., Inc.",3,8,12/30/1944,Annual Report
7257,"Merck & Co., Inc.",4,8,12/30/1943,Annual Report
7257,"Merck & Co., Inc.",5,8,12/30/1942,Annual Report
7257,"Merck & Co., Inc.",6,8,12/30/1941,Annual Report
7257,"Merck & Co., Inc.",7,8,12/30/1940,Annual Report
7257,"Merck & Co., Inc.",8,8,12/30/1939,Annual Report
7257,"Merck & Co., Inc.",9,8,12/30/1938,Annual Report
7257,"Merck & Co., Inc.",10,8,12/30/1937,Annual Report
7257,"Merck & Co., Inc.",1,9,12/30/1936,Annual Report
7257,"Merck & Co., Inc.",2,9,12/30/1935,Annual Report
7257,"Merck & Co., Inc.",3,9,12/30/1934,Annual Report
7257,"Merck & Co., Inc.",4,9,12/30/1926,Annual Report
7257,"Merck & Co., Inc.",5,9,12/30/1925,Annual Report
7257,"Merck & Co., Inc.",6,9,12/30/1924,Annual Report
7257,"Merck & Co., Inc.",7,9,12/30/1923,Annual Report
7257,"Merck & Co., Inc.",8,9,12/30/1922,Annual Report
7257,"Merck & Co., Inc.",9,9,12/30/1921,Annual Report
7257,"Merck & Co., Inc.",10,9,12/30/1920,Annual Report
7257,"Merck & Co., Inc.",1,10,12/30/1919,Annual Report
7257,"Merck, Finck & Co. (Germany, Fed. Rep.)",2,10,12/30/2004,Annual Report
7257,"Merck, Finck & Co. (Germany, Fed. Rep.)",3,10,12/30/2003,Annual Report
7257,"Merck, Finck & Co. (Germany, Fed. Rep.)",4,10,12/30/2003,Annual Report
7257,"Merck, Finck & Co. (Germany, Fed. Rep.)",5,10,12/30/2002,Annual Report
7257,"Merck, Finck & Co. (Germany, Fed. Rep.)",6,10,12/30/2001,Annual Report
7257,"Merck, Finck & Co. (Germany, Fed. Rep.)",7,10,12/30/2000,Annual Report
7257,"Merck, Finck & Co. (Germany, Fed. Rep.)",8,10,12/30/1999,Annual Report
7257,"Merck, Finck & Co. (Germany, Fed. Rep.)",9,10,12/30/1998,Annual Report
7257,"Merck, Finck & Co. (Germany, Fed. Rep.)",10,10,12/30/1997,Annual Report
7648,NCR CORP *,1,3,12/30/2001,Annual Report
7648,NCR CORP *,2,3,12/30/2000,Annual Report
7648,NCR CORP *,3,3,12/30/1999,Annual Report
7648,NCR Corp.,4,3,12/30/1998,Annual Report
7648,NCR Corp.,5,3,12/30/1997,Annual Report
7648,NCR Corp.,6,3,12/30/1990,Annual Report
7648,NCR Corp.,7,3,12/30/1989,Annual Report
7648,NCR Corp.,8,3,12/30/1988,Annual Report
7648,NCR Corp.,9,3,12/30/1986,Annual Report
7648,NCR Corp.,10,3,12/30/1985,Annual Report
7648,NCR Corp.,1,4,12/30/1984,Annual Report
7648,NCR Corp.,2,4,12/30/1983,Annual Report
7648,NCR Corp.,3,4,12/30/1982,Annual Report
7648,NCR Corp.,4,4,12/30/1981,Annual Report
7648,NCR Corp.,5,4,12/30/1979,Annual Report
7648,NCR Corp.,6,4,12/30/1978,Annual Report
7648,NCR Corp.,7,4,12/30/1977,Annual Report
7650,First Chicago NBD Corp.,1,1,12/30/1994,Annual Report
7650,First Chicago NBD Corp.,2,1,12/30/1993,Annual Report
7650,First Chicago NBD Corp.,3,1,12/30/1992,Annual Report
7650,First Chicago NBD Corp.,4,1,12/30/1991,Annual Report
7650,First Chicago NBD Corp.,5,1,12/30/1990,Annual Report
7650,First Chicago NBD Corp.,6,1,12/30/1989,Annual Report
7650,First Chicago NBD Corp.,7,1,12/30/1988,Annual Report
7650,First Chicago NBD Corp.,8,1,12/30/1987,Annual Report
7650,First Chicago NBD Corp.,9,1,12/30/1986,Annual Report
8044,NYNEX Corp.,1,1,12/30/1995,Annual Report
8044,NYNEX Corp.,2,1,12/30/1993,Annual Report
8044,NYNEX Corp.,3,1,12/30/1992,Annual Report
8044,NYNEX Corp.,4,1,12/30/1988,Annual Report
8044,NYNEX Corp.,5,1,12/30/1986,Annual Report
8044,NYNEX Corp.,6,1,12/30/1985,Annual Report
8044,NYNEX Corp.,7,1,12/30/1984,Annual Report
8068,Occidental Petroleum Corp,1,4,12/30/1976,Annual Report
8068,Occidental Petroleum Corp,2,4,12/30/1975,Annual Report
8068,Occidental Petroleum Corp,3,4,12/30/1964,Annual Report
8101,Sealy Corp.,1,1,12/01/2012,10K or Int'l Equivalent
8101,Sealy Corp.,2,1,11/26/2011,Annual/10K Report
8101,Sealy Corp.,3,1,11/27/2010,10K or Int'l Equivalent
8101,Sealy Corp.,4,1,11/28/2009,10K or Int'l Equivalent
8101,Sealy Corp.,5,1,11/29/2008,10K or Int'l Equivalent
8101,Sealy Corp.,6,1,12/01/2007,10K or Int'l Equivalent
8101,Sealy Corp.,7,1,11/25/2006,10K or Int'l Equivalent
8101,Sealy Corp.,8,1,11/29/2003,10K or Int'l Equivalent
8101,Sealy Corp.,9,1,11/30/2002,10K or Int'l Equivalent
8101,Sealy Corp.,10,1,12/01/2001,10K or Int'l Equivalent
8101,Sealy Corp.,2,2,11/25/2000,10K or Int'l Equivalent
8101,Sealy Corp.,3,2,11/27/1999,10K or Int'l Equivalent
8101,Sealy Corp.,4,2,11/28/1998,10K or Int'l Equivalent
8128,Olsten Corp.,1,1,01/02/1999,Annual Report
8128,Olsten Corp.,2,1,12/27/1997,Annual Report
8128,Olsten Corp.,3,1,12/28/1996,Annual Report
8128,Olsten Corp.,4,1,12/30/1973,Annual Report
8304,Pall Corp.,1,2,08/01/1997,Annual Report
8304,Pall Corp.,2,2,07/29/1994,Annual Report
8304,Pall Corp.,3,2,08/02/1991,Annual Report
8304,Pall Corp.,4,2,07/27/1990,Annual Report
8304,Pall Corp.,5,2,07/31/1987,Annual Report
8304,Pall Corp.,6,2,08/01/1986,Annual Report
8404,"Payless Cashways, Inc.",1,1,11/27/1998,Annual Report
8404,"Payless Cashways, Inc.",2,1,11/28/1997,Annual Report
8404,"Payless Cashways, Inc.",3,1,11/29/1996,Annual Report
8404,"Payless Cashways, Inc.",4,1,11/25/1983,Annual Report
8404,"Payless Cashways, Inc.",5,1,11/27/1981,Annual Report
8404,"Payless Cashways, Inc.",6,1,11/29/1979,Annual Report
8463,Pentair PLC,8,1,12/30/2021,10K or Int'l Equivalent
8463,Pentair PLC,9,1,12/30/2021,Annual/10K Report
8463,Pentair PLC,5,2,12/30/2020,Annual/10K Report
8463,Pentair PLC,6,2,12/30/2020,10K or Int'l Equivalent
8463,Pentair PLC,10,2,12/30/2019,10K or Int'l Equivalent
8463,Pentair PLC,1,3,12/30/2019,Annual/10K Report
8463,Pentair PLC,5,3,12/30/2018,10K or Int'l Equivalent
8463,Pentair PLC,9,3,12/30/2017,10K or Int'l Equivalent
8463,Pentair PLC,10,3,12/30/2016,10K or Int'l Equivalent
8463,Pentair PLC,1,4,12/30/2016,Annual/10K Report
8463,Pentair PLC,3,4,12/30/2015,Annual/10K Report
8463,Pentair PLC,4,4,12/30/2014,10K or Int'l Equivalent
8463,Pentair PLC,5,4,12/30/2014,Annual/10K Report
8463,Pentair PLC,6,4,12/30/2013,10K or Int'l Equivalent
8463,Pentair PLC,7,4,12/30/2013,Annual/10K Report
8463,Pentair PLC,9,4,12/30/2012,Annual/10K Report
8463,Pentair PLC,10,4,12/30/2012,10K or Int'l Equivalent
8463,Pentair PLC,2,5,12/30/2011,10K or Int'l Equivalent
8463,Pentair PLC,3,5,12/30/2010,10K or Int'l Equivalent
8463,Pentair PLC,4,5,12/30/2009,10K or Int'l Equivalent
8463,Pentair PLC,5,5,12/30/2008,10K or Int'l Equivalent
8463,Pentair PLC,6,5,12/30/2007,10K or Int'l Equivalent
8463,Pentair PLC,7,5,12/30/2006,10K or Int'l Equivalent
8463,Pentair PLC,8,5,12/30/2005,10K or Int'l Equivalent
8530,Pfizer Inc,1,1,12/30/2023,Annual Report
8530,Pfizer Inc,2,1,12/30/2022,Annual Report
8530,Pfizer Inc,3,1,12/30/2021,Annual Report
8530,Pfizer Inc,4,1,12/30/2020,Annual Report
8530,Pfizer Inc,6,1,12/30/2019,Annual Report
8530,Pfizer Inc,8,1,12/30/2018,Annual Report
8530,Pfizer Inc,9,1,12/30/2017,Annual Report
8530,Pfizer Inc,10,1,12/30/2016,Annual Report
8530,Pfizer Inc,2,2,12/30/2015,Annual Report
8530,Pfizer Inc,4,2,12/30/2014,Annual Report
8530,Pfizer Inc,6,2,12/30/2013,Annual Report
8530,Pfizer Inc,8,2,12/30/2012,Annual Report
8530,Pfizer Inc,10,2,12/30/2011,Annual Report
8530,Pfizer Inc,2,3,12/30/2010,Annual Report
8530,Pfizer Inc,4,3,12/30/2009,Annual Report
8530,Pfizer Inc,6,3,12/30/2008,Annual Report
8530,Pfizer Inc,7,3,12/30/2007,Annual Report
8530,Pfizer Inc,9,3,12/30/2006,Annual Report
8530,Pfizer Inc,1,4,12/30/2005,Annual Report
8530,Pfizer Inc,3,4,12/30/2004,Annual Report
8530,Pfizer Inc,5,4,12/30/2003,Annual Report
8530,Pfizer Inc,7,4,12/30/2002,Annual Report
8530,Pfizer Inc,9,4,12/30/2001,Annual Report
8530,Pfizer Inc,10,4,12/31/2000,Annual Report
8530,Pfizer Inc,1,5,12/30/2000,Annual Report
8530,PFIZER INC *,2,5,12/30/2000,Annual Report
8530,Pfizer Inc,3,5,12/30/2000,Annual Report
8530,Pfizer Inc,4,5,12/31/1999,Annual Report
8530,Pfizer Inc,5,5,12/30/1999,Annual Report
8530,PFIZER INC *,6,5,12/30/1999,Annual Report
8530,Pfizer Inc,7,5,12/31/1998,Annual Report
8530,Pfizer Inc,9,5,12/30/1998,Annual Report
8530,PFIZER INC *,10,5,12/30/1998,Annual Report
8530,Pfizer Inc,1,6,12/31/1997,Annual Report
8530,Pfizer Inc,3,6,12/30/1997,Annual Report
8530,PFIZER INC *,4,6,12/30/1997,Annual Report
8530,Pfizer Inc,6,6,12/30/1996,Annual Report
8530,Pfizer Inc,7,6,12/30/1995,Annual Report
8530,PFIZER INC.,8,6,12/30/1994,Annual Report
8530,Pfizer Inc,10,6,12/30/1994,Annual Report
8530,PFIZER INC.,1,7,12/30/1993,Annual Report
8530,PFIZER INC.,2,7,12/30/1992,Annual Report
8530,Pfizer Inc,4,7,12/30/1992,Annual Report
8530,PFIZER INC.,5,7,12/30/1991,Annual Report
8530,Pfizer Inc,6,7,12/30/1991,Annual Report
8530,PFIZER INC.,7,7,12/30/1990,Annual Report
8530,Pfizer Inc,8,7,12/30/1990,Annual Report
8530,PFIZER INC.,9,7,12/30/1989,Annual Report
8530,Pfizer Inc,10,7,12/30/1989,Annual Report
8530,PFIZER INC.,1,8,12/30/1988,Annual Report
8530,Pfizer Inc,2,8,12/30/1988,Annual Report
8530,PFIZER INC.,3,8,12/30/1987,Annual Report
8530,Pfizer Inc,4,8,12/30/1986,Annual Report
8530,Pfizer Inc.,5,8,12/30/1985,Annual Report
8530,Pfizer Inc,6,8,12/30/1984,Annual Report
8530,Pfizer Inc,7,8,12/30/1983,Annual Report
8530,Pfizer Inc,8,8,12/30/1982,Annual Report
8530,Pfizer Inc.,9,8,12/30/1981,Annual Report
8530,PFIZER INC.,10,8,12/30/1980,Annual Report
8530,Pfizer Inc.,1,9,12/30/1979,Annual Report
8530,Pfizer Inc.,2,9,12/30/1978,Annual Report
8530,Pfizer Inc.,3,9,12/30/1977,Annual Report
8530,CHAS PFIZER & CO. INC.,4,9,12/30/1985,Annual Report
8530,CHAS PFIZER & CO. INC.,5,9,12/30/1984,Annual Report
8530,CHAS PFIZER & CO. INC.,6,9,12/30/1972,Annual Report
8530,CHAS PFIZER & CO. INC.,7,9,12/30/1971,Annual Report
8530,CHAS PFIZER & CO. INC.,8,9,12/30/1970,Annual Report
8530,CHAS PFIZER & CO. INC.,9,9,12/30/1969,Annual Report
8530,CHAS PFIZER & CO. INC.,10,9,12/30/1968,Annual Report
8530,"Chas. Pfizer - Co., Inc.",1,10,12/30/1964,Annual Report
8530,"Chas. Pfizer - Co., Inc.",2,10,12/30/1959,Annual Report
8530,"Chas. Pfizer - Co., Inc.",3,10,12/30/1957,Annual Report
8530,"Chas. Pfizer - Co., Inc.",4,10,12/30/1956,Annual Report
